"","zipcode","date","hour_of_day","policy_active","traffic_index","cars_requested","cars_available","mean_price","std_price","zipcode_type","major_city","post_office_city","common_city_list","county","state","lat","lng","timezone","radius_in_miles","area_code_list","population","population_density","land_area_in_sqmi","water_area_in_sqmi","housing_units","occupied_housing_units","median_home_value","median_household_income","bounds_west","bounds_east","bounds_north","bounds_south"
"97","92401",2023-04-24,4,1,49.4267838851361,21,26,45.981688094604,5.0317785347888,"Standard","San Bernardino","San Bernardino, CA",<raw>,"San Bernardino County","CA",34.1,-117.29,"Pacific",0.965909090909091,<raw>,1932,2235,0.86,0,748,651,28800,14946,-117.300644,-117.285141,34.115816,34.092148
"98","95912",2023-06-11,8,0,50.2651020913743,17,37,39.1702625437919,5.74875950580814,"Standard","Arbuckle","Arbuckle, CA",<raw>,"Colusa County","CA",39,-122,"Pacific",14,<raw>,4685,26,180.54,0.29,1566,1434,259900,53333,-122.262255,-121.904139,39.195609,38.903393
"99","93777",2023-08-01,18,0,61.6816929028192,16,36,50.438526734557,5.35477401670031,"PO Box","Fresno",NA,<raw>,"Fresno County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","92308",2023-01-05,20,1,17.0941746926173,12,25,38.1904616479363,5.3744699649765,"Standard","Apple Valley","Apple Valley, CA",<raw>,"San Bernardino County","CA",34.4,-117.1,"Pacific",10,<raw>,39837,427,93.2,0.41,15613,13928,162500,43472,-117.255396,-117.033402,34.500831,34.350822
"101","92114",2023-10-10,0,0,60.1557315126494,19,35,55.2565776097588,9.08496318089728,"Standard","San Diego","San Diego, CA",<raw>,"San Diego County","CA",32.71,-117.05,"Pacific",2,<raw>,65433,7943,8.24,0,17930,17147,272300,56310,-117.085132,-117.018161,32.733953,32.687851
"102","92342",2023-12-16,22,0,40.2498934729691,21,36,58.4600663216335,3.72558870780578,"Standard","Helendale","Helendale, CA",<raw>,"San Bernardino County","CA",34.8,-117.3,"Pacific",13,<raw>,6379,60,105.47,0.74,3107,2489,201400,65794,-117.472075,-117.224056,34.828527,34.670827
"103","91702",2023-06-07,17,1,56.1875354106601,25,28,61.027574323912,-1.03487526655324,"Standard","Azusa","Azusa, CA",<raw>,"Los Angeles County","CA",34.2,-117.8,"Pacific",9,<raw>,59705,353,169.36,1.52,16224,15455,301100,55495,-118.051395,-117.650454,34.379198,34.10673
"104","93675",2023-11-09,4,1,48.1604827094481,22,36,45.2729845381681,2.72269521787449,"Standard","Squaw Valley","Squaw Valley, CA",<raw>,"Fresno County","CA",36.8,-119.2,"Pacific",8,<raw>,3721,47,78.81,0.06,1678,1401,166300,60743,-119.319434,-119.088295,36.831018,36.657509
"105","93640",2023-10-04,0,0,37.5901686647256,19,28,39.8733590962406,6.45679995923622,"Standard","Mendota","Mendota, CA",<raw>,"Fresno County","CA",36.7,-120.4,"Pacific",13,<raw>,11880,105,113.1,1.42,2797,2627,112100,25019,-120.595501,-120.259812,36.832813,36.531066
"106","95223",2023-08-17,0,1,48.7823643678348,25,35,55.1763506210306,7.6379290613523,"Standard","Arnold","Arnold, CA",<raw>,"Calaveras County","CA",38.28,-120.32,"Pacific",4,<raw>,4612,16,287.42,1.53,7605,2133,341400,54360,-120.45085,-119.627908,38.580113,38.192603
"107","92011",2023-01-07,21,1,29.5696794837218,19,20,62.6460550322729,6.46710895417791,"Standard","Carlsbad","Carlsbad, CA",<raw>,"San Diego County","CA",33.11,-117.3,"Pacific",2,<raw>,22405,3295,6.8,0.22,10036,9034,665300,96153,-117.327983,-117.266047,33.129532,33.086974
"108","95356",2023-08-13,4,0,32.0559553071899,16,25,47.766745343711,6.05931723518349,"Standard","Modesto","Modesto, CA",<raw>,"Stanislaus County","CA",37.72,-121.04,"Pacific",4,<raw>,30918,1446,21.38,1.17,11949,11060,220900,62050,-121.096447,-120.96506,37.760941,37.683127
"109","95974",2023-03-04,21,0,66.603264527612,22,26,65.5943280989491,5.01563796151815,"PO Box","Richvale","Richvale, CA",<raw>,"Butte County","CA",39.496,-121.747,"Pacific",0.227272727272727,<raw>,8,1,8.4,0,3,3,NA,NA,-121.877133,-121.799086,39.503936,39.463962
"110","92418",2023-09-05,0,0,54.1579840398205,21,39,52.8197382283172,3.75043889449039,"Unique","San Bernardino",NA,<raw>,"San Bernardino County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","93267",2023-03-23,15,1,29.2507343472193,23,28,54.4618991378238,4.06644520197085,"Standard","Strathmore","Strathmore, CA",<raw>,"Tulare County","CA",36.1,-119.1,"Pacific",11,<raw>,6237,83,75.17,0.01,1756,1628,144500,31865,-119.233004,-118.893792,36.225745,36.101919
"112","93737",2023-12-01,11,1,43.7912790138311,22,37,46.0080963537114,5.6330698129954,"Standard","Fresno",NA,<raw>,"Fresno County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","95015",2023-05-11,17,0,52.0989095363564,27,32,53.7981410105491,5.21660447386739,"PO Box","Cupertino",NA,<raw>,"Santa Clara County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","91723",2023-03-03,7,0,31.5991200000661,10,28,60.5977378908703,7.02432100525487,"Standard","Covina","Covina, CA",<raw>,"Los Angeles County","CA",34.08,-117.89,"Pacific",1,<raw>,18275,7877,2.32,0.01,6672,6296,367300,61348,-117.903308,-117.872387,34.096773,34.073453
"115","92522",2023-01-20,14,1,57.2186880821334,28,28,31.6576006172002,5.84953326606587,"Unique","Riverside",NA,<raw>,"Riverside County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","90661",2023-07-22,7,0,39.6782533321005,25,25,57.9586923757882,4.51577426469193,"PO Box","Pico Rivera",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","91793",2023-02-26,4,1,58.0203742170759,23,39,35.43263348929,3.31683172693893,"PO Box","West Covina",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","92030",2023-09-06,18,1,73.7872302058138,23,37,49.5385665226086,7.09846522458166,"PO Box","Escondido",NA,<raw>,"San Diego County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","93737",2023-09-27,17,1,30.0005504915292,23,29,55.5356817367904,2.45629029725611,"Standard","Fresno",NA,<raw>,"Fresno County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","92561",2023-04-29,4,1,29.4581317704316,12,30,56.7337892447509,7.73791691643202,"Standard","Mountain Center","Mountain Center, CA",<raw>,"Riverside County","CA",33.6,-116.5,"Pacific",18,<raw>,1661,11,158.18,0.54,1275,796,334500,82344,-116.834128,-116.407823,33.772663,33.528947
"121","95671",2023-01-14,14,1,38.7395138913102,18,22,43.3951228096821,5.69447482597171,"Unique","Represa",NA,<raw>,"Sacramento County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","94927",2023-11-13,5,0,49.8202530848069,18,22,48.8054943470951,3.43952207443727,"PO Box","Rohnert Park",NA,<raw>,"Sonoma County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","91182",2023-05-17,4,1,42.7179468757,26,30,37.9058880332021,4.96762496449845,"Unique","Pasadena",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","93216",2023-01-19,15,0,45.737173176151,18,31,54.6917493454741,2.50757821145097,"PO Box","Delano",NA,<raw>,"Kern County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","94526",2023-08-07,12,1,60.0808400269397,14,30,64.3920149527555,6.42447561758397,"Standard","Danville","Danville, CA",<raw>,"Contra Costa County","CA",37.81,-121.99,"Pacific",3,<raw>,31102,2083,14.93,0,12218,11781,814600,124511,-122.053979,-121.948725,37.84635,37.779858
"126","95012",2023-12-03,9,0,65.1516021563078,17,30,44.7561969976567,5.24855397570772,"Standard","Castroville","Castroville, CA",<raw>,"Monterey County","CA",36.78,-121.74,"Pacific",4,<raw>,10320,691,14.92,0.79,2765,2525,246800,55127,-121.806386,-121.698468,36.830255,36.731703
"127","93014",2023-09-27,12,1,36.1405252202642,24,24,45.0007254021767,1.98113524018382,"PO Box","Carpinteria",NA,<raw>,"Santa Barbara County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","90755",2023-04-27,2,0,59.0543116993823,16,23,59.1678610741082,3.16212487310207,"Standard","Signal Hill","Signal Hill, CA",<raw>,"Los Angeles County","CA",33.8,-118.17,"Pacific",1,<raw>,11074,5081,2.18,0,4404,4172,373400,71077,-118.184663,-118.149426,33.818916,33.789836
"129","95138",2023-09-02,20,0,35.0859947091561,16,29,55.6798008632494,7.22037906968628,"Standard","San Jose","San Jose, CA",<raw>,"Santa Clara County","CA",37.25,-121.74,"Pacific",5,<raw>,18889,725,26.07,0,5891,5705,714400,143261,-121.809383,-121.662237,37.299344,37.197898
"130","91776",2023-03-18,4,1,24.3989326710329,24,27,38.8913818429058,2.89263322255958,"Standard","San Gabriel","San Gabriel, CA",<raw>,"Los Angeles County","CA",34.09,-118.1,"Pacific",2,<raw>,38475,11300,3.4,0,12493,11776,482700,47368,-118.113775,-118.072226,34.105244,34.071201
"131","91001",2023-05-05,6,1,32.8577455615117,27,32,51.9299763200488,3.25277846944054,"Standard","Altadena","Altadena, CA",<raw>,"Los Angeles County","CA",34.22,-118.13,"Pacific",5,<raw>,36126,4368,8.27,0.02,13285,12663,550000,85108,-118.17172,-118.094997,34.219931,34.174225
"132","92504",2023-05-31,20,0,40.9937312478275,18,18,31.4720867083796,5.77796577938167,"Standard","Riverside","Riverside, CA",<raw>,"Riverside County","CA",33.91,-117.4,"Pacific",7,<raw>,53778,2298,23.41,0.06,17788,16657,220100,56108,-117.466055,-117.340071,33.975502,33.832282
"133","92391",2023-11-02,2,1,58.293882628236,17,42,33.7723822320277,3.90501999943154,"PO Box","Twin Peaks","Twin Peaks, CA",<raw>,"San Bernardino County","CA",34.24,-117.23,"Pacific",0.852272727272727,<raw>,2534,1085,2.33,0,1674,910,211900,41042,-117.251478,-117.215665,34.254024,34.224287
"134","95946",2023-08-16,2,1,27.0218217893264,18,31,52.133769144111,4.50428004793025,"Standard","Penn Valley","Penn Valley, CA",<raw>,"Nevada County","CA",39.2,-121.2,"Pacific",7,<raw>,9790,234,41.88,1.08,4728,4134,336200,60750,-121.270729,-121.12644,39.330255,39.130235
"135","95249",2023-05-28,23,1,65.3999120827857,21,35,56.6012653085287,4.58017545827919,"Standard","San Andreas","San Andreas, CA",<raw>,"Calaveras County","CA",38.2,-120.6,"Pacific",8,<raw>,4042,48,83.8,0.9,1895,1631,211800,44038,-120.794351,-120.438678,38.281807,38.105696
"136","91786",2023-08-24,3,1,52.6876812453807,13,35,47.0322400926756,5.33150027328018,"Standard","Upland","Upland, CA",<raw>,"San Bernardino County","CA",34.1,-117.66,"Pacific",3,<raw>,51165,5715,8.95,0,19394,18087,330100,51805,-117.704595,-117.623451,34.12298,34.08695
"137","93761",2023-08-19,10,1,67.5042050643372,16,21,70.4722147402677,4.44778631533576,"Unique","Fresno",NA,<raw>,"Fresno County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","91912",2023-10-24,5,1,47.0741117136641,24,25,42.6604610302909,4.13350081159145,"PO Box","Chula Vista",NA,<raw>,"San Diego County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","94158",2023-06-03,21,1,47.8762749493229,13,21,38.383003796034,5.50687817869681,"Standard","San Francisco","San Francisco, CA",<raw>,"San Francisco County","CA",37.77,-122.391,"Pacific",0.681818181818182,<raw>,4792,7288,0.66,0.52,2482,2271,643900,82195,-122.400804,-122.377981,37.783529,37.753358
"140","91976",2023-01-22,23,1,64.5485041992289,14,37,57.6024883814467,8.23008512078026,"PO Box","Spring Valley",NA,<raw>,"San Diego County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","91021",2023-04-20,5,1,54.7273501470478,22,36,47.7796992404468,6.1776136833827,"PO Box","Montrose",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","91046",2023-01-01,7,1,52.9771911987798,21,24,64.5003681201112,4.97575578227369,"PO Box","Verdugo City","Verdugo City, CA",<raw>,"Los Angeles County","CA",34.23,-118.25,"Pacific",2,<raw>,156,15591,0.01,0,118,114,NA,18380,-118.24242,-118.239978,34.212512,34.210339
"143","94164",2023-03-19,16,0,77.2539919520994,19,34,60.0345890384414,4.49688649925324,"PO Box","San Francisco",NA,<raw>,"San Francisco County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","95054",2023-10-29,2,0,36.1687850099357,15,30,38.0071180189291,4.49026014794399,"Standard","Santa Clara","Santa Clara, CA",<raw>,"Santa Clara County","CA",37.4,-121.96,"Pacific",2,<raw>,23364,3730,6.26,0,8891,8447,605900,110099,-121.987117,-121.935639,37.418922,37.37352
"145","90220",2023-04-16,15,1,34.0957108385944,19,20,55.6016583084614,8.69243525132046,"Standard","Compton","Compton, CA",<raw>,"Los Angeles County","CA",33.87,-118.24,"Pacific",2,<raw>,49328,7138,6.91,0.04,13498,12741,227500,43592,-118.265404,-118.215593,33.90336,33.846568
"146","96088",2023-09-09,16,1,66.6763335835889,18,31,26.4082770801239,3.87384162674124,"Standard","Shingletown","Shingletown, CA",<raw>,"Shasta County","CA",40.5,-121.8,"Pacific",21,<raw>,4506,29,157.56,0.25,2567,1986,215800,46045,-122.150181,-121.614899,40.579579,40.412098
"147","94040",2023-07-26,8,0,43.1125602776469,14,38,60.749663793955,2.0788464452289,"Standard","Mountain View","Mountain View, CA",<raw>,"Santa Clara County","CA",37.38,-122.09,"Pacific",2,<raw>,32996,8945,3.69,0,14492,13779,997000,99375,-122.117852,-122.058148,37.412699,37.35676
"148","92256",2023-09-12,19,1,40.5782710150401,27,30,57.2951863712477,4.17040026676719,"Standard","Morongo Valley","Morongo Valley, CA",<raw>,"San Bernardino County","CA",34.1,-116.6,"Pacific",13,<raw>,3588,46,78.05,0,2030,1622,119000,28594,-116.719831,-116.460051,34.122175,34.032551
"149","94933",2023-01-03,23,1,76.7902178787924,17,34,50.649047950256,1.8635285678654,"PO Box","Forest Knolls","Forest Knolls, CA",<raw>,"Marin County","CA",38.015,-122.691,"Pacific",0.170454545454545,<raw>,865,790,1.09,0,421,388,600200,69271,-122.697128,-122.675409,38.024481,38.002419
"150","95323",2023-03-11,2,1,41.5784685517956,15,26,53.0953932571353,3.7514399699365,"Standard","Hickman","Hickman, CA",<raw>,"Stanislaus County","CA",37.6,-120.7,"Pacific",8,<raw>,1260,41,30.85,0.19,411,386,314000,49896,-120.782989,-120.572879,37.645275,37.578834
"151","95525",2023-01-08,22,1,23.6000837012097,24,31,80.1846825543578,4.29109053145603,"Standard","Blue Lake","Blue Lake, CA",<raw>,"Humboldt County","CA",41,-123.8,"Pacific",15,<raw>,1733,21,83.4,0.15,830,765,301800,49934,-124.024363,-123.698683,41.078204,40.787131
"152","92521",2023-03-05,23,1,31.4324450198383,27,28,47.3938029822522,5.69980149785776,"Unique","Riverside",NA,<raw>,"Riverside County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","95045",2023-09-16,6,1,43.0045403566566,23,29,49.0686750483375,2.22266062073279,"Standard","San Juan Bautista","San Juan Bautista, CA",<raw>,"San Benito County","CA",36.8,-121.5,"Pacific",10,<raw>,4046,85,47.41,0.03,1542,1408,384800,58005,-121.622201,-121.444488,36.94804,36.757205
"154","90407",2023-12-12,1,1,46.2917861712356,16,27,41.3035268811539,3.52794027654756,"PO Box","Santa Monica",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","90039",2023-02-19,23,1,49.1966522485374,11,34,47.0047009297074,5.57819942168361,"Standard","Los Angeles","Los Angeles, CA",<raw>,"Los Angeles County","CA",34.12,-118.26,"Pacific",3,<raw>,28514,7563,3.77,0.2,12127,11436,600000,64080,-118.278337,-118.22689,34.153261,34.082814
"156","92312",2023-03-08,22,0,79.0010847955157,10,31,39.2628825507184,2.17994246076009,"PO Box","Barstow",NA,<raw>,"San Bernardino County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","90662",2023-05-09,11,1,55.4613796268123,19,28,26.422401027686,4.09650092619384,"PO Box","Pico Rivera",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","94574",2023-06-25,11,1,32.8171157523874,23,30,39.6579607937682,3.55905123592187,"Standard","Saint Helena","Saint Helena, CA",<raw>,"Napa County","CA",38.5,-122.5,"Pacific",12,<raw>,8742,68,127.8,2.09,4406,3635,919800,83551,-122.569473,-122.24413,38.658565,38.446391
"159","93513",2023-06-09,9,1,20.3813422096696,18,29,36.0086876994071,6.31068676725597,"Standard","Big Pine","Big Pine, CA",<raw>,"Inyo County","CA",37.2,-118,"Pacific",32,<raw>,1763,3,643.48,2.86,874,757,227400,44583,-118.538722,-117.765119,37.464471,36.807345
"160","95341",2023-07-11,6,1,61.7969066450504,30,30,63.8760639557384,2.66594816419274,"Standard","Merced","Merced, CA",<raw>,"Merced County","CA",37.2,-120.5,"Pacific",12,<raw>,32967,220,149.59,1.35,9330,8408,101400,33046,-120.70117,-120.306812,37.321497,37.141768
"161","95046",2023-03-02,4,1,60.8956130326576,24,25,36.7169281853917,5.5932985969176,"Standard","San Martin","San Martin, CA",<raw>,"Santa Clara County","CA",37.09,-121.6,"Pacific",4,<raw>,6417,329,19.48,0.04,1954,1836,687400,92778,-121.65755,-121.543807,37.1536,37.05297
"162","95894",2023-03-08,18,1,58.6225446382062,22,25,55.939723659244,0.188474789875958,"Unique","Sacramento",NA,<raw>,"Sacramento County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","93262",2023-06-09,8,0,61.3243529195264,16,30,60.1050929041012,3.698531256246,"Standard","Sequoia National Park","Sequoia National Park, CA",<raw>,"Tulare County","CA",36.608,-118.753,"Pacific",0.113636363636364,<raw>,63,1,89.59,0.32,33,2,NA,NA,-118.836127,-118.526021,36.680106,36.511129
"164","95973",2023-10-11,1,1,38.5174036023282,16,30,44.7157596037353,-0.192156936913464,"Standard","Chico","Chico, CA",<raw>,"Butte County","CA",39.9,-121.8,"Pacific",22,<raw>,31957,96,332.8,1.87,13510,12739,280100,55426,-122.069431,-121.592496,40.101072,39.704523
"165","92814",2023-02-05,17,1,68.2435872967017,22,27,42.2474099750187,3.31350766485747,"PO Box","Anaheim",NA,<raw>,"Orange County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","91979",2023-11-21,4,1,46.3711778541128,16,24,42.3245016390726,10.1694055817522,"PO Box","Spring Valley",NA,<raw>,"San Diego County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","90063",2023-08-04,23,1,62.8403228853905,21,29,54.1827548323163,4.88338720088689,"Standard","Los Angeles","Los Angeles, CA",<raw>,"Los Angeles County","CA",34.04,-118.19,"Pacific",2,<raw>,55758,17038,3.27,0,14012,13260,273400,38441,-118.206036,-118.169254,34.063255,34.027309
"168","94295",2023-03-10,15,1,34.4420072268282,21,26,43.7549692357252,3.03332684272099,"PO Box","Sacramento",NA,<raw>,"Sacramento County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","91390",2023-04-20,9,1,29.1642835041615,22,36,47.4568171223058,0.816796523415194,"Standard","Santa Clarita","Santa Clarita, CA",<raw>,"Los Angeles County","CA",34.5,-118.4,"Pacific",11,<raw>,19786,138,143.12,0.95,6742,6369,472500,106190,-118.547492,-118.239555,34.644992,34.38415
"170","91941",2023-11-30,16,0,45.7958112546069,21,29,42.0891020648603,5.21907992778367,"Standard","La Mesa","La Mesa, CA",<raw>,"San Diego County","CA",32.76,-116.99,"Pacific",4,<raw>,31779,3942,8.06,0.01,12856,12327,489200,69678,-117.051277,-116.944869,32.779425,32.739217
"171","92887",2023-12-08,8,1,61.2955576565462,29,29,40.8797437176738,7.59469367157505,"Standard","Yorba Linda","Yorba Linda, CA",<raw>,"Orange County","CA",33.9,-117.73,"Pacific",4,<raw>,20006,2226,8.99,0.56,6926,6699,689200,125265,-117.784224,-117.672838,33.913251,33.864726
"172","95343",2023-01-30,7,0,43.9245545595168,24,28,50.1089962324131,8.7307229510794,"Standard","Merced",NA,<raw>,"Merced County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","95546",2023-02-17,22,0,40.2944321858456,22,25,43.7748194925476,2.93954198919686,"Standard","Hoopa","Hoopa, CA",<raw>,"Humboldt County","CA",41.2,-123.7,"Pacific",25,<raw>,3494,26,136.5,1.5,1417,1135,120400,26786,-123.931357,-123.575746,41.403615,40.991571
"174","95196",2023-02-11,10,1,64.3901642764948,20,34,37.2886156134454,9.06499708198004,"Unique","San Jose",NA,<raw>,"Santa Clara County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","93421",2023-07-30,13,0,40.1863219589437,17,40,50.3702036971613,4.32455732305282,"PO Box","Arroyo Grande",NA,<raw>,"San Luis Obispo County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","95926",2023-05-07,17,0,57.9423191238177,20,25,42.0564289341603,6.09063652818552,"Standard","Chico","Chico, CA",<raw>,"Butte County","CA",39.74,-121.84,"Pacific",3,<raw>,37725,4931,7.65,0,16385,15419,270100,39216,-121.88536,-121.792488,39.763805,39.724435
"177","91945",2023-02-27,8,0,66.6467258943936,19,37,49.1030713781049,7.25003345052857,"Standard","Lemon Grove","Lemon Grove, CA",<raw>,"San Diego County","CA",32.73,-117.04,"Pacific",2,<raw>,25460,6484,3.93,0,8915,8480,287700,51542,-117.064445,-117.010391,32.753471,32.715082
"178","91797",2023-06-07,20,0,33.7968945283088,20,26,59.1631107703884,3.55285813900235,"Unique","Pomona",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","95123",2023-01-23,6,1,26.4535005388676,26,31,44.6518317503321,4.39651149577218,"Standard","San Jose","San Jose, CA",<raw>,"Santa Clara County","CA",37.24,-121.84,"Pacific",3,<raw>,62228,7481,8.32,0,22035,21123,502200,87180,-121.875841,-121.786095,37.266045,37.224098
"180","96003",2023-01-11,3,0,72.7619790256752,25,31,40.2795120867305,7.28385995014512,"Standard","Redding","Redding, CA",<raw>,"Shasta County","CA",40.7,-122.3,"Pacific",11,<raw>,44461,187,237.55,22.41,19402,18128,227000,45722,-122.460736,-122.017214,40.921025,40.557949
"181","92582",2023-01-26,20,1,85.3600602770868,21,36,43.9066401775929,7.17896939111934,"Standard","San Jacinto","San Jacinto, CA",<raw>,"Riverside County","CA",33.81,-117.02,"Pacific",3,<raw>,15649,846,18.5,0.3,4661,4101,160300,58051,-117.068606,-116.9715,33.852965,33.772745
"182","91768",2023-06-14,23,1,56.5169482871004,21,39,54.4203333792942,5.69307359057908,"Standard","Pomona","Pomona, CA",<raw>,"Los Angeles County","CA",34.07,-117.79,"Pacific",3,<raw>,34537,3993,8.65,0.01,8381,7885,260600,47228,-117.834298,-117.750183,34.095848,34.030908
